Date,Open,High,Low,Close,Adj Close,Volume
1993-01-22,3253.000000,3267.340088,3250.050049,3256.800049,3256.800049,30760000
1993-01-25,3257.899902,3294.899902,3257.889893,3292.199951,3292.199951,35840000
1993-01-26,3292.199951,3320.020020,3291.659912,3299.000000,3299.000000,47430000
1993-01-27,3299.000000,3301.649902,3274.909912,3291.399902,3291.399902,32270000
1993-01-28,3291.399902,3308.409912,3289.770020,3306.300049,3306.300049,27930000
1993-01-29,3306.300049,3315.159912,3298.949951,3310.000000,3310.000000,22060000
1993-02-01,3310.000000,3332.449951,3309.489990,3332.199951,3332.199951,27910000
1993-02-02,3332.199951,3334.879883,3318.669922,3328.699951,3328.699951,27290000
1993-02-03,3328.899902,3379.459961,3328.899902,3373.800049,3373.800049,35290000
1993-02-04,3374.100098,3423.770020,3374.060059,3416.699951,3416.699951,36250000
1993-02-05,3416.699951,3443.219971,3411.340088,3442.100098,3442.100098,38720000
1993-02-08,3442.100098,3456.729980,3429.439941,3437.500000,3437.500000,29460000
1993-02-09,3437.500000,3437.540039,3407.830078,3414.600098,3414.600098,23530000
1993-02-10,3414.600098,3424.580078,3394.320068,3412.399902,3412.399902,26770000
1993-02-11,3412.399902,3442.679932,3411.879883,3422.699951,3422.699951,29250000
1993-02-12,3422.699951,3425.659912,3392.429932,3392.429932,3392.429932,22870000
1993-02-16,3392.199951,3392.199951,3304.620117,3309.500000,3309.500000,38580000
1993-02-17,3309.500000,3317.590088,3290.310059,3312.199951,3312.199951,31700000
1993-02-18,3312.199951,3348.659912,3266.800049,3302.199951,3302.199951,33650000
1993-02-19,3302.199951,3322.179932,3287.870117,3322.179932,3322.179932,30520000
1993-02-22,3322.199951,3345.959961,3317.050049,3342.989990,3342.989990,34140000
1993-02-23,3343.000000,3353.520020,3316.780029,3323.270020,3323.270020,34930000
1993-02-24,3323.300049,3356.770020,3322.179932,3356.500000,3356.500000,29410000
1993-02-25,3356.500000,3365.139893,3343.260010,3365.139893,3365.139893,25250000
1993-02-26,3365.100098,3378.110107,3351.360107,3370.810059,3370.810059,21990000
1993-03-01,3370.800049,3383.780029,3350.010010,3355.409912,3355.409912,21770000
1993-03-02,3355.399902,3400.800049,3343.260010,3400.530029,3400.530029,25310000
1993-03-03,3400.500000,3413.770020,3391.620117,3404.040039,3404.040039,25160000
1993-03-04,3404.000000,3409.449951,3388.909912,3398.909912,3398.909912,21250000
1993-03-05,3398.899902,3433.219971,3391.889893,3404.580078,3404.580078,28020000
1993-03-08,3404.600098,3471.040039,3391.889893,3469.419922,3469.419922,32460000
1993-03-09,3469.399902,3482.120117,3462.399902,3472.120117,3472.120117,28120000
1993-03-10,3472.100098,3478.340088,3449.429932,3478.340088,3478.340088,28730000
1993-03-11,3478.300049,3479.689941,3450.510010,3457.000000,3457.000000,24220000
1993-03-12,3456.699951,3456.729980,3403.770020,3427.820068,3427.820068,25650000
1993-03-15,3427.800049,3442.409912,3426.469971,3442.409912,3442.409912,16910000
1993-03-16,3442.399902,3449.429932,3438.080078,3442.949951,3442.949951,16730000
1993-03-17,3443.000000,3444.840088,3422.959961,3426.739990,3426.739990,19970000
1993-03-18,3426.699951,3477.530029,3426.699951,3465.639893,3465.639893,24480000
1993-03-19,3465.600098,3477.260010,3459.159912,3471.580078,3471.580078,35360000
1993-03-22,3470.800049,3470.800049,3444.030029,3463.479980,3463.479980,25670000
1993-03-23,3463.500000,3469.689941,3453.479980,3461.860107,3461.860107,21810000
1993-03-24,3450.500000,3450.500000,3430.250000,3445.379883,3445.379883,36020000
1993-03-25,3445.399902,3472.669922,3445.379883,3461.320068,3461.320068,32190000
1993-03-26,3461.300049,3471.310059,3439.439941,3439.979980,3439.979980,25300000
1993-03-29,3440.300049,3478.340088,3440.250000,3455.100098,3455.100098,21850000
1993-03-30,3455.100098,3458.620117,3434.840088,3457.270020,3457.270020,23450000
1993-03-31,3457.300049,3470.770020,3435.110107,3435.110107,3435.110107,25670000
1993-04-01,3435.100098,3452.669922,3432.139893,3439.439941,3439.439941,20660000
1993-04-02,3439.399902,3439.439941,3365.409912,3370.810059,3370.810059,53740000
1993-04-05,3370.800049,3381.350098,3364.870117,3379.189941,3379.189941,35090000
1993-04-06,3379.199951,3391.620117,3363.790039,3377.570068,3377.570068,34650000
1993-04-07,3377.600098,3397.830078,3372.979980,3397.020020,3397.020020,33620000
1993-04-08,3397.000000,3408.100098,3378.649902,3396.479980,3396.479980,35880000
1993-04-12,3396.500000,3434.840088,3395.669922,3428.090088,3428.090088,24990000
1993-04-13,3428.399902,3450.780029,3428.360107,3444.030029,3444.030029,30070000
1993-04-14,3444.000000,3461.860107,3441.600098,3455.639893,3455.639893,24620000
1993-04-15,3455.600098,3466.179932,3437.540039,3455.919922,3455.919922,27510000
1993-04-16,3456.500000,3478.610107,3456.459961,3478.610107,3478.610107,31770000
1993-04-19,3478.600098,3481.580078,3457.810059,3466.989990,3466.989990,25050000
1993-04-20,3467.000000,3468.610107,3420.250000,3443.489990,3443.489990,32410000
1993-04-21,3443.500000,3453.479980,3426.739990,3439.439941,3439.439941,27720000
1993-04-22,3439.399902,3471.040039,3423.770020,3429.169922,3429.169922,34030000
1993-04-23,3428.600098,3428.629883,3403.500000,3413.770020,3413.770020,27600000
1993-04-26,3413.800049,3425.659912,3387.020020,3398.370117,3398.370117,27070000
1993-04-27,3398.399902,3416.739990,3383.239990,3415.929932,3415.929932,29780000
1993-04-28,3415.899902,3424.580078,3395.399902,3413.500000,3413.500000,39030000
1993-04-29,3413.500000,3427.010010,3392.429932,3425.120117,3425.120117,27410000
1993-04-30,3425.100098,3446.189941,3422.409912,3427.550049,3427.550049,23290000
1993-05-03,3439.399902,3459.429932,3439.399902,3446.459961,3446.459961,22190000
1993-05-04,3446.500000,3459.429932,3439.439941,3446.189941,3446.189941,22790000
1993-05-05,3446.199951,3457.399902,3439.409912,3449.100098,3449.100098,25640000
1993-05-06,3449.100098,3454.350098,3439.129883,3441.899902,3441.899902,24460000
1993-05-07,3441.899902,3447.989990,3427.229980,3437.189941,3437.189941,25390000
1993-05-10,3437.199951,3467.919922,3435.260010,3443.280029,3443.280029,26170000
1993-05-11,3443.300049,3468.750000,3435.260010,3468.750000,3468.750000,21360000
1993-05-12,3468.800049,3483.139893,3458.229980,3482.310059,3482.310059,26630000
1993-05-13,3482.000000,3482.030029,3447.709961,3447.989990,3447.989990,27250000
1993-05-14,3448.000000,3457.120117,3437.469971,3443.010010,3443.010010,18370000
1993-05-17,3437.500000,3451.300049,3428.899902,3449.929932,3449.929932,17680000
1993-05-18,3449.899902,3454.629883,3422.520020,3444.389893,3444.389893,22040000
1993-05-19,3444.399902,3503.350098,3415.330078,3500.030029,3500.030029,36140000
1993-05-20,3500.000000,3523.280029,3494.770020,3523.280029,3523.280029,26620000
1993-05-21,3523.300049,3524.110107,3476.219971,3492.830078,3492.830078,25660000
1993-05-24,3492.800049,3513.590088,3485.629883,3507.780029,3507.780029,17840000
1993-05-25,3507.800049,3519.120117,3501.689941,3516.629883,3516.629883,19740000
1993-05-26,3516.600098,3548.189941,3513.860107,3540.159912,3540.159912,24440000
1993-05-27,3541.000000,3565.070068,3540.989990,3554.830078,3554.830078,24550000
1993-05-28,3554.800049,3554.830078,3510.270020,3527.429932,3527.429932,17700000
1993-06-01,3527.399902,3569.780029,3527.399902,3552.340088,3552.340088,18550000
1993-06-02,3552.300049,3562.300049,3543.760010,3553.449951,3553.449951,19610000
1993-06-03,3553.500000,3553.719971,3531.580078,3544.870117,3544.870117,19830000
1993-06-04,3544.899902,3545.969971,3530.199951,3545.139893,3545.139893,17300000
1993-06-07,3545.100098,3550.120117,3527.699951,3532.129883,3532.129883,18010000
1993-06-08,3532.100098,3533.239990,3506.110107,3510.540039,3510.540039,18590000
1993-06-09,3510.500000,3530.750000,3505.280029,3511.929932,3511.929932,19110000
1993-06-10,3511.899902,3516.909912,3483.969971,3491.719971,3491.719971,22010000
1993-06-11,3492.000000,3514.969971,3492.000000,3505.010010,3505.010010,20440000
1993-06-14,3505.000000,3519.120117,3504.449951,3514.689941,3514.689941,18850000
1993-06-15,3514.100098,3514.139893,3491.719971,3492.000000,3492.000000,22690000
1993-06-16,3492.000000,3512.760010,3475.939941,3511.649902,3511.649902,24410000
1993-06-17,3511.699951,3525.209961,3506.389893,3521.889893,3521.889893,19950000
1993-06-18,3528.300049,3528.300049,3494.500000,3494.770020,3494.770020,28860000
1993-06-21,3494.800049,3511.929932,3491.719971,3510.820068,3510.820068,20250000
1993-06-22,3510.800049,3511.370117,3489.510010,3497.530029,3497.530029,22830000
1993-06-23,3497.500000,3497.810059,3466.810059,3466.810059,3466.810059,26330000
1993-06-24,3466.800049,3493.110107,3462.659912,3490.610107,3490.610107,22990000
1993-06-25,3490.600098,3501.129883,3485.629883,3490.889893,3490.889893,16030000
1993-06-28,3491.199951,3531.580078,3491.169922,3530.199951,3530.199951,19180000
1993-06-29,3530.199951,3530.469971,3505.840088,3518.850098,3518.850098,21210000
1993-06-30,3518.899902,3525.770020,3512.760010,3516.080078,3516.080078,24110000
1993-07-01,3516.100098,3523.000000,3503.620117,3510.540039,3510.540039,22680000
1993-07-02,3510.500000,3511.100098,3480.929932,3483.969971,3483.969971,19160000
1993-07-06,3484.000000,3492.830078,3449.929932,3449.929932,3449.929932,19400000
1993-07-07,3449.899902,3476.500000,3449.899902,3475.669922,3475.669922,23220000
1993-07-08,3475.699951,3517.189941,3475.389893,3514.419922,3514.419922,31020000
1993-07-09,3514.399902,3527.979980,3507.219971,3521.060059,3521.060059,23630000
1993-07-12,3521.100098,3526.040039,3514.969971,3524.379883,3524.379883,17440000
1993-07-13,3524.399902,3533.340088,3509.850098,3515.439941,3515.439941,22810000
1993-07-14,3515.399902,3550.649902,3515.159912,3542.550049,3542.550049,23040000
1993-07-15,3542.600098,3550.929932,3526.060059,3550.929932,3550.929932,22820000
1993-07-16,3550.899902,3550.929932,3525.219971,3528.290039,3528.290039,26990000
1993-07-19,3528.300049,3540.870117,3524.659912,3535.280029,3535.280029,22240000
1993-07-20,3535.300049,3548.969971,3511.530029,3544.780029,3544.780029,30110000
1993-07-21,3544.800049,3556.520020,3532.770020,3555.399902,3555.399902,21030000
1993-07-22,3555.100098,3555.120117,3521.310059,3525.219971,3525.219971,20720000
1993-07-23,3525.199951,3548.689941,3524.100098,3546.739990,3546.739990,19690000
1993-07-26,3546.699951,3571.050049,3546.699951,3567.699951,3567.699951,19570000
1993-07-27,3567.699951,3583.500000,3549.250000,3565.459961,3565.459961,30150000
1993-07-28,3565.500000,3566.020020,3544.780029,3553.449951,3553.449951,32370000
1993-07-29,3553.500000,3579.709961,3551.489990,3567.419922,3567.419922,27590000
1993-07-30,3567.100098,3567.139893,3530.810059,3539.469971,3539.469971,25300000
1993-08-02,3539.500000,3562.669922,3536.959961,3560.989990,3560.989990,20980000
1993-08-03,3561.000000,3566.020020,3547.300049,3561.270020,3561.270020,23060000
1993-08-04,3561.300049,3562.110107,3548.969971,3552.050049,3552.050049,23760000
1993-08-05,3552.100098,3560.149902,3537.800049,3548.969971,3548.969971,18220000
1993-08-06,3549.000000,3566.020020,3548.689941,3560.429932,3560.429932,21460000
1993-08-09,3560.399902,3585.300049,3554.840088,3576.080078,3576.080078,22450000
1993-08-10,3576.100098,3579.429932,3564.620117,3572.729980,3572.729980,23000000
1993-08-11,3573.300049,3584.179932,3573.290039,3583.350098,3583.350098,22030000
1993-08-12,3583.399902,3595.080078,3552.330078,3569.090088,3569.090088,22390000
1993-08-13,3569.100098,3576.639893,3563.229980,3569.649902,3569.649902,17740000
1993-08-16,3569.699951,3591.729980,3564.340088,3579.149902,3579.149902,24820000
1993-08-17,3579.199951,3590.610107,3574.120117,3586.979980,3586.979980,25650000
1993-08-18,3587.000000,3617.719971,3586.979980,3604.860107,3604.860107,35860000
1993-08-19,3604.899902,3612.129883,3597.600098,3612.129883,3612.129883,33920000
1993-08-20,3612.100098,3615.479980,3595.360107,3615.479980,3615.479980,32040000
1993-08-23,3614.600098,3614.639893,3595.639893,3605.979980,3605.979980,20750000
1993-08-24,3606.000000,3639.239990,3604.580078,3638.959961,3638.959961,24980000
1993-08-25,3639.000000,3657.959961,3638.959961,3652.090088,3652.090088,30750000
1993-08-26,3652.100098,3663.830078,3640.909912,3648.179932,3648.179932,26540000
1993-08-27,3648.199951,3648.199951,3624.979980,3640.629883,3640.629883,18760000
1993-08-30,3640.600098,3655.159912,3637.840088,3643.989990,3643.989990,17750000
1993-08-31,3641.300049,3651.300049,3633.370117,3651.250000,3651.250000,19700000
1993-09-01,3651.300049,3655.719971,3638.120117,3645.100098,3645.100098,22410000
1993-09-02,3645.100098,3649.850098,3623.870117,3626.100098,3626.100098,24090000
1993-09-03,3626.100098,3638.399902,3616.600098,3633.929932,3633.929932,16950000
1993-09-07,3633.899902,3636.439941,3600.389893,3607.100098,3607.100098,18170000
1993-09-08,3607.100098,3608.780029,3573.570068,3588.929932,3588.929932,23420000
1993-09-09,3588.899902,3598.989990,3575.800049,3589.489990,3589.489990,19730000
1993-09-10,3589.500000,3622.469971,3588.379883,3621.629883,3621.629883,21340000
1993-09-13,3621.899902,3639.239990,3621.899902,3634.209961,3634.209961,20670000
1993-09-14,3634.199951,3634.209961,3606.820068,3615.760010,3615.760010,18550000
1993-09-15,3615.800049,3636.719971,3586.139893,3633.649902,3633.649902,27710000
1993-09-16,3633.699951,3633.699951,3617.439941,3630.850098,3630.850098,18230000
1993-09-17,3630.600098,3630.600098,3600.669922,3613.250000,3613.250000,50350000
1993-09-20,3613.300049,3621.350098,3575.520020,3575.800049,3575.800049,19610000
1993-09-21,3575.800049,3584.179932,3507.060059,3537.239990,3537.239990,30360000
1993-09-22,3537.199951,3557.080078,3529.129883,3547.020020,3547.020020,27420000
1993-09-23,3547.000000,3554.280029,3530.810059,3539.750000,3539.750000,25320000
1993-09-24,3539.800049,3548.419922,3528.570068,3543.110107,3543.110107,20370000
1993-09-27,3543.100098,3573.840088,3542.830078,3567.699951,3567.699951,19560000
1993-09-28,3567.699951,3571.330078,3559.870117,3566.020020,3566.020020,18740000
1993-09-29,3566.000000,3576.360107,3554.280029,3566.300049,3566.300049,21860000
1993-09-30,3566.300049,3567.699951,3547.860107,3555.120117,3555.120117,22930000
1993-10-01,3555.100098,3587.260010,3553.719971,3581.110107,3581.110107,24150000
1993-10-04,3581.100098,3584.459961,3566.860107,3577.760010,3577.760010,17830000
1993-10-05,3577.800049,3599.270020,3575.520020,3587.260010,3587.260010,24010000
1993-10-06,3587.300049,3605.979980,3584.179932,3598.989990,3598.989990,21830000
1993-10-07,3599.000000,3600.669922,3583.070068,3583.629883,3583.629883,18000000
1993-10-08,3583.600098,3597.040039,3557.360107,3584.739990,3584.739990,19300000
1993-10-11,3584.699951,3597.040039,3583.629883,3593.409912,3593.409912,14950000
1993-10-12,3593.399902,3602.629883,3588.659912,3593.129883,3593.129883,21130000
1993-10-13,3593.100098,3608.219971,3588.659912,3603.189941,3603.189941,27770000
1993-10-14,3603.199951,3637.500000,3598.439941,3621.629883,3621.629883,39740000
1993-10-15,3621.600098,3642.310059,3618.840088,3629.729980,3629.729980,36390000
1993-10-18,3629.699951,3646.500000,3620.229980,3642.310059,3642.310059,29180000
1993-10-19,3642.300049,3653.209961,3623.870117,3635.320068,3635.320068,24920000
1993-10-20,3635.300049,3645.100098,3629.449951,3645.100098,3645.100098,19670000
1993-10-21,3645.100098,3656.000000,3630.850098,3636.159912,3636.159912,23140000
1993-10-22,3637.300049,3676.959961,3637.280029,3649.300049,3649.300049,27840000
1993-10-25,3649.300049,3676.959961,3644.820068,3673.610107,3673.610107,25720000
1993-10-26,3673.600098,3674.729980,3654.050049,3672.489990,3672.489990,27070000
1993-10-27,3672.500000,3673.330078,3654.330078,3664.659912,3664.659912,27130000
1993-10-28,3664.699951,3708.820068,3664.659912,3687.860107,3687.860107,34530000
1993-10-29,3687.899902,3690.929932,3675.000000,3680.590088,3680.590088,24830000
1993-11-01,3680.600098,3695.120117,3674.449951,3692.610107,3692.610107,22940000
1993-11-02,3692.600098,3703.229980,3667.459961,3697.639893,3697.639893,32640000
1993-11-03,3697.600098,3700.429932,3644.540039,3661.870117,3661.870117,34190000
1993-11-04,3661.899902,3670.530029,3623.870117,3624.979980,3624.979980,25030000
1993-11-05,3625.000000,3644.540039,3600.669922,3643.429932,3643.429932,26950000
1993-11-08,3643.399902,3661.030029,3634.479980,3647.899902,3647.899902,21130000
1993-11-09,3647.899902,3669.969971,3640.070068,3640.070068,3640.070068,24890000
1993-11-10,3640.100098,3663.550049,3631.969971,3663.550049,3663.550049,31390000
1993-11-11,3663.600098,3679.760010,3658.520020,3662.429932,3662.429932,32580000
1993-11-12,3663.000000,3691.209961,3662.989990,3684.500000,3684.500000,29940000
1993-11-15,3684.500000,3687.820068,3669.969971,3677.520020,3677.520020,23520000
1993-11-16,3677.500000,3711.889893,3668.580078,3710.770020,3710.770020,29660000
1993-11-17,3710.800049,3717.760010,3684.510010,3704.350098,3704.350098,34120000
1993-11-18,3704.350098,3704.350098,3668.020020,3685.340088,3685.340088,38270000
1993-11-19,3685.300049,3694.010010,3657.120117,3694.010010,3694.010010,31060000
1993-11-22,3693.169922,3693.169922,3650.689941,3670.250000,3670.250000,28660000
1993-11-23,3670.300049,3684.510010,3663.550049,3674.169922,3674.169922,31770000
1993-11-24,3674.199951,3690.649902,3672.489990,3687.580078,3687.580078,20270000
1993-11-26,3687.600098,3697.919922,3675.560059,3683.949951,3683.949951,8880000
1993-11-29,3684.000000,3700.709961,3676.120117,3677.800049,3677.800049,25570000
1993-11-30,3677.800049,3698.760010,3673.610107,3683.949951,3683.949951,23220000
1993-12-01,3685.100098,3711.610107,3685.060059,3697.080078,3697.080078,27910000
1993-12-02,3697.100098,3707.699951,3690.649902,3702.110107,3702.110107,19520000
1993-12-03,3702.100098,3709.939941,3694.290039,3704.070068,3704.070068,19750000
1993-12-06,3704.100098,3721.110107,3702.110107,3710.209961,3710.209961,29020000
1993-12-07,3710.199951,3723.629883,3709.939941,3718.879883,3718.879883,27120000
1993-12-08,3718.899902,3735.090088,3716.080078,3734.530029,3734.530029,22100000
1993-12-09,3734.500000,3748.780029,3725.860107,3729.780029,3729.780029,22570000
1993-12-10,3729.800049,3741.229980,3723.909912,3740.669922,3740.669922,21350000
1993-12-13,3740.699951,3766.659912,3732.010010,3764.429932,3764.429932,21680000
1993-12-14,3764.399902,3770.020020,3741.510010,3742.629883,3742.629883,29490000
1993-12-15,3742.600098,3743.750000,3716.919922,3716.919922,3716.919922,34310000
1993-12-16,3716.899902,3734.810059,3713.850098,3726.139893,3726.139893,29050000
1993-12-17,3726.100098,3751.570068,3723.350098,3751.570068,3751.570068,38900000
1993-12-20,3751.600098,3760.520020,3742.629883,3755.209961,3755.209961,21960000
1993-12-21,3755.199951,3756.040039,3736.760010,3745.149902,3745.149902,22390000
1993-12-22,3745.199951,3762.750000,3744.870117,3762.189941,3762.189941,23490000
1993-12-23,3762.199951,3774.209961,3757.439941,3757.719971,3757.719971,22630000
1993-12-27,3757.699951,3792.929932,3755.760010,3792.929932,3792.929932,16280000
1993-12-28,3792.899902,3796.560059,3779.800049,3793.770020,3793.770020,17470000
1993-12-29,3793.800049,3799.919922,3782.030029,3794.330078,3794.330078,19680000
1993-12-30,3794.300049,3794.889893,3769.739990,3775.879883,3775.879883,15850000
1993-12-31,3775.899902,3792.090088,3754.090088,3754.090088,3754.090088,14730000
1994-01-03,3754.100098,3764.989990,3745.429932,3756.600098,3756.600098,24960000
1994-01-04,3756.600098,3783.899902,3742.810059,3783.899902,3783.899902,30500000
1994-01-05,3783.899902,3798.820068,3771.800049,3798.820068,3798.820068,43950000
1994-01-06,3798.800049,3813.169922,3798.250000,3803.879883,3803.879883,36320000
1994-01-07,3803.899902,3826.389893,3799.100098,3820.770020,3820.770020,29210000
1994-01-10,3820.800049,3865.510010,3813.449951,3865.510010,3865.510010,32390000
1994-01-11,3864.949951,3864.949951,3845.810059,3850.310059,3850.310059,31440000
1994-01-12,3850.300049,3858.479980,3824.989990,3848.629883,3848.629883,31200000
1994-01-13,3848.300049,3848.340088,3829.209961,3842.429932,3842.429932,22900000
1994-01-14,3842.399902,3873.669922,3841.870117,3867.199951,3867.199951,26500000
1994-01-17,3867.199951,3878.459961,3856.219971,3870.290039,3870.290039,18550000
1994-01-18,3870.300049,3882.110107,3863.820068,3870.290039,3870.290039,30400000
1994-01-19,3870.300049,3885.489990,3864.379883,3884.370117,3884.370117,28700000
1994-01-20,3884.399902,3893.090088,3877.330078,3891.959961,3891.959961,25950000
1994-01-21,3892.000000,3914.479980,3884.649902,3914.479980,3914.479980,30970000
1994-01-24,3914.500000,3934.459961,3902.659912,3912.790039,3912.790039,27020000
1994-01-25,3912.800049,3920.949951,3887.179932,3895.340088,3895.340088,38410000
1994-01-26,3895.300049,3911.100098,3887.179932,3908.000000,3908.000000,30050000
1994-01-27,3908.000000,3930.520020,3901.250000,3926.300049,3926.300049,27770000
1994-01-28,3926.300049,3953.310059,3926.010010,3945.429932,3945.429932,25890000
1994-01-31,3945.429932,3985.959961,3945.429932,3978.360107,3978.360107,26450000
1994-02-01,3978.399902,3982.020020,3957.250000,3964.010010,3964.010010,23150000
1994-02-02,3964.000000,3976.949951,3956.689941,3975.540039,3975.540039,26990000
1994-02-03,3975.500000,3975.540039,3948.530029,3967.659912,3967.659912,25090000
1994-02-04,3967.699951,3968.510010,3870.010010,3871.419922,3871.419922,34480000
1994-02-07,3871.399902,3910.260010,3859.040039,3906.320068,3906.320068,36370000
1994-02-08,3906.300049,3918.699951,3892.530029,3906.030029,3906.030029,30970000
1994-02-09,3906.000000,3936.989990,3904.909912,3931.919922,3931.919922,29380000
1994-02-10,3931.899902,3938.399902,3893.929932,3895.340088,3895.340088,29890000
1994-02-11,3895.300049,3908.899902,3867.199951,3894.780029,3894.780029,21110000
1994-02-14,3894.800049,3923.199951,3880.139893,3904.060059,3904.060059,23220000
1994-02-15,3904.100098,3930.800049,3904.100098,3928.270020,3928.270020,24940000
1994-02-16,3928.300049,3949.649902,3927.139893,3937.270020,3937.270020,25320000
1994-02-17,3937.300049,3958.100098,3906.600098,3922.639893,3922.639893,31710000
1994-02-18,3922.600098,3923.199951,3880.139893,3887.459961,3887.459961,26280000
1994-02-22,3887.500000,3911.659912,3885.770020,3911.659912,3911.659912,20610000
1994-02-23,3911.699951,3914.479980,3882.679932,3891.679932,3891.679932,23560000
1994-02-24,3890.800049,3890.840088,3837.370117,3839.899902,3839.899902,27420000
1994-02-25,3839.899902,3855.379883,3826.389893,3838.780029,3838.780029,23870000
1994-02-28,3838.800049,3852.280029,3632.020020,3832.020020,3832.020020,24200000
1994-03-01,3832.000000,3835.679932,3786.149902,3809.229980,3809.229980,30290000
1994-03-02,3809.199951,3832.300049,3755.760010,3831.739990,3831.739990,38360000
1994-03-03,3831.699951,3832.580078,3808.659912,3824.419922,3824.419922,27300000
1994-03-04,3824.399902,3847.219971,3815.139893,3832.300049,3832.300049,25710000
1994-03-07,3832.300049,3861.850098,3832.020020,3856.219971,3856.219971,22150000
1994-03-08,3856.199951,3859.879883,3840.459961,3851.719971,3851.719971,28660000
1994-03-09,3851.699951,3856.510010,3829.770020,3853.409912,3853.409912,24820000
1994-03-10,3853.399902,3856.510010,3814.860107,3830.620117,3830.620117,24660000
1994-03-11,3830.600098,3862.699951,3815.419922,3862.699951,3862.699951,21390000
1994-03-14,3862.699951,3871.419922,3855.939941,3862.979980,3862.979980,24600000
1994-03-15,3863.000000,3872.050049,3839.219971,3849.590088,3849.590088,27500000
1994-03-16,3849.600098,3866.290039,3836.629883,3848.149902,3848.149902,25830000
1994-03-17,3848.199951,3865.139893,3842.969971,3865.139893,3865.139893,26420000
1994-03-18,3865.100098,3895.649902,3848.149902,3895.649902,3895.649902,56360000
1994-03-21,3895.699951,3895.939941,3857.939941,3864.850098,3864.850098,20080000
1994-03-22,3864.899902,3879.530029,3861.389893,3862.550049,3862.550049,25090000
1994-03-23,3862.600098,3881.550049,3857.080078,3869.459961,3869.459961,23340000
1994-03-24,3869.459961,3869.459961,3803.239990,3821.090088,3821.090088,27440000
1994-03-25,3821.100098,3826.850098,3774.729980,3774.729980,3774.729980,21530000
1994-03-28,3774.699951,3779.050049,3728.379883,3762.350098,3762.350098,27190000
1994-03-29,3762.399902,3762.929932,3697.860107,3699.020020,3699.020020,26850000
1994-03-30,3699.000000,3699.020020,3626.750000,3626.750000,3626.750000,44570000
1994-03-31,3626.800049,3650.649902,3559.090088,3635.959961,3635.959961,47350000
1994-04-04,3634.500000,3634.520020,3552.469971,3593.350098,3593.350098,43710000
1994-04-05,3593.929932,3680.300049,3593.929932,3675.409912,3675.409912,41360000
1994-04-06,3675.399902,3695.850098,3655.830078,3679.729980,3679.729980,34540000
1994-04-07,3679.699951,3697.290039,3657.840088,3693.260010,3693.260010,26900000
1994-04-08,3693.300049,3701.030029,3655.250000,3674.260010,3674.260010,26120000
1994-04-11,3674.300049,3701.020020,3670.689941,3688.830078,3688.830078,22680000
1994-04-12,3688.800049,3704.000000,3673.959961,3681.689941,3681.689941,21530000
1994-04-13,3681.699951,3685.860107,3631.129883,3661.469971,3661.469971,26330000
1994-04-14,3661.500000,3674.550049,3640.350098,3663.250000,3663.250000,26190000
1994-04-15,3663.300049,3679.310059,3655.810059,3661.469971,3661.469971,29590000
1994-04-18,3661.500000,3668.010010,3613.580078,3620.419922,3620.419922,26780000
1994-04-19,3620.399902,3642.129883,3582.939941,3619.820068,3619.820068,35380000
1994-04-20,3619.800049,3646.000000,3570.149902,3598.709961,3598.709961,38020000
1994-04-21,3599.300049,3652.840088,3599.300049,3652.540039,3652.540039,38970000
1994-04-22,3652.500000,3664.139893,3640.639893,3648.679932,3648.679932,27430000
1994-04-25,3648.699951,3706.080078,3648.679932,3705.780029,3705.780029,24330000
1994-04-26,3705.800049,3710.840088,3692.989990,3699.540039,3699.540039,23930000
1994-04-28,3699.500000,3704.889893,3657.300049,3668.310059,3668.310059,31000000
1994-04-29,3668.300049,3689.719971,3659.379883,3681.689941,3681.689941,21890000
1994-05-02,3681.699951,3713.810059,3665.030029,3701.020020,3701.020020,25070000
1994-05-03,3701.000000,3714.409912,3683.479980,3714.409912,3714.409912,24260000
1994-05-04,3714.399902,3715.600098,3684.959961,3697.750000,3697.750000,21300000
1994-05-05,3697.800049,3712.330078,3691.510010,3695.969971,3695.969971,21220000
1994-05-06,3695.669922,3695.669922,3641.540039,3669.500000,3669.500000,28060000
1994-05-09,3669.500000,3669.790039,3625.179932,3629.040039,3629.040039,24440000
1994-05-10,3629.340088,3666.520020,3629.340088,3656.409912,3656.409912,30020000
1994-05-11,3656.399902,3661.760010,3623.100098,3629.040039,3629.040039,26130000
1994-05-12,3629.639893,3664.139893,3629.639893,3652.840088,3652.840088,24570000
1994-05-13,3652.800049,3665.030029,3637.370117,3659.679932,3659.679932,23350000
1994-05-16,3659.699951,3676.100098,3647.550049,3671.500000,3671.500000,20920000
1994-05-17,3671.500000,3720.610107,3667.510010,3720.610107,3720.610107,28440000
1994-05-18,3720.600098,3741.179932,3700.659912,3732.889893,3732.889893,31180000
1994-05-19,3732.899902,3763.280029,3723.679932,3758.979980,3758.979980,29500000
1994-05-20,3759.000000,3768.800049,3740.870117,3766.350098,3766.350098,32750000
1994-05-23,3765.699951,3765.729980,3727.060059,3742.409912,3742.409912,24120000
1994-05-24,3742.399902,3766.350098,3729.209961,3745.169922,3745.169922,31440000
1994-05-25,3745.199951,3755.300049,3721.229980,3755.300049,3755.300049,21710000
1994-05-26,3755.300049,3772.790039,3742.709961,3753.459961,3753.459961,27230000
